source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,75.566822,33.166569,LandslideGuard_Project_Master,,,,33.166569,75.566822,33.166569,75.566822,True,33.167,75.567,,IND-INV-007672,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/141,,GSI:22020,1.0,GSI,False,SOURCE,HIGH,33.167_75.567,,False,,OBJECTID=22020
,,,,,,,,,,,,,,,,,,,,,,,,,75.568059,33.165851,LandslideGuard_Project_Master,,,,33.165851,75.568059,33.165851,75.568059,True,33.166,75.568,,IND-INV-007673,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/370,,GSI:21851,1.0,GSI,False,SOURCE,HIGH,33.166_75.568,,False,,OBJECTID=21851
,,,,,,,,,,,,,,,,,,,,,,,,,75.570015,33.16434,LandslideGuard_Project_Master,,,,33.16434,75.570015,33.16434,75.570015,True,33.164,75.57,,IND-INV-007674,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/288,,GSI:22961,1.0,GSI,False,SOURCE,HIGH,33.164_75.570,,False,,OBJECTID=22961
,,,,,,,,,,,,,,,,,,,,,,,,,75.560005,33.16244,LandslideGuard_Project_Master,,,,33.16244,75.560005,33.16244,75.560005,True,33.162,75.56,,IND-INV-007675,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/42,,GSI:22737,1.0,GSI,False,SOURCE,HIGH,33.162_75.560,,False,,OBJECTID=22737
,,,,,,,,,,,,,,,,,,,,,,,,,75.562885,33.171828,LandslideGuard_Project_Master,,,,33.171828,75.562885,33.171828,75.562885,True,33.172,75.563,,IND-INV-007676,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/38,,GSI:22733,1.0,GSI,False,SOURCE,HIGH,33.172_75.563,,False,,OBJECTID=22733
,,,,,,,,,,,,,,,,,,,,,,,,,75.570493,33.194833,LandslideGuard_Project_Master,,,,33.194833,75.570493,33.194833,75.570493,True,33.195,75.57,,IND-INV-007677,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/112,,GSI:23018,1.0,GSI,False,SOURCE,HIGH,33.195_75.570,,False,,OBJECTID=23018
,,,,,,,,,,,,,,,,,,,,,,,,,75.569914,33.195907,LandslideGuard_Project_Master,,,,33.195907,75.569914,33.195907,75.569914,True,33.196,75.57,,IND-INV-007678,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/296,,GSI:23141,1.0,GSI,False,SOURCE,HIGH,33.196_75.570,,False,,OBJECTID=23141
,,,,,,,,,,,,,,,,,,,,,,,,,75.569876,33.19703,LandslideGuard_Project_Master,,,,33.19703,75.569876,33.19703,75.569876,True,33.197,75.57,,IND-INV-007679,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/28,,GSI:22581,1.0,GSI,False,SOURCE,HIGH,33.197_75.570,,False,,OBJECTID=22581
,,,,,,,,,,,,,,,,,,,,,,,,,75.570652,33.197531,LandslideGuard_Project_Master,,,,33.197531,75.570652,33.197531,75.570652,True,33.198,75.571,,IND-INV-007680,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/388,,GSI:22059,1.0,GSI,False,SOURCE,HIGH,33.198_75.571,,False,,OBJECTID=22059
,,,,,,,,,,,,,,,,,,,,,,,,,75.563757,33.209901,LandslideGuard_Project_Master,,,,33.209901,75.563757,33.209901,75.563757,True,33.21,75.564,,IND-INV-007681,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/176,,GSI:21801,1.0,GSI,False,SOURCE,HIGH,33.210_75.564,,False,,OBJECTID=21801
,,,,,,,,,,,,,,,,,,,,,,,,,75.567783,33.206145,LandslideGuard_Project_Master,,,,33.206145,75.567783,33.206145,75.567783,True,33.206,75.568,,IND-INV-007682,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/175,,GSI:21800,1.0,GSI,False,SOURCE,HIGH,33.206_75.568,,False,,OBJECTID=21800
,,,,,,,,,,,,,,,,,,,,,,,,,75.5695,33.205115,LandslideGuard_Project_Master,,,,33.205115,75.5695,33.205115,75.5695,True,33.205,75.57,,IND-INV-007683,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/238,,GSI:23021,1.0,GSI,False,SOURCE,HIGH,33.205_75.570,,False,,OBJECTID=23021
,,,,,,,,,,,,,,,,,,,,,,,,,75.569819,33.204194,LandslideGuard_Project_Master,,,,33.204194,75.569819,33.204194,75.569819,True,33.204,75.57,,IND-INV-007684,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/90,,GSI:22909,1.0,GSI,False,SOURCE,HIGH,33.204_75.570,,False,,OBJECTID=22909
,,,,,,,,,,,,,,,,,,,,,,,,,75.567844,33.204246,LandslideGuard_Project_Master,,,,33.204246,75.567844,33.204246,75.567844,True,33.204,75.568,,IND-INV-007685,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/43,,GSI:22738,1.0,GSI,False,SOURCE,HIGH,33.204_75.568,,False,,OBJECTID=22738
,,,,,,,,,,,,,,,,,,,,,,,,,75.567488,33.201205,LandslideGuard_Project_Master,,,,33.201205,75.567488,33.201205,75.567488,True,33.201,75.567,,IND-INV-007686,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/413,,GSI:21763,1.0,GSI,False,SOURCE,HIGH,33.201_75.567,,False,,OBJECTID=21763
,,,,,,,,,,,,,,,,,,,,,,,,,75.568327,33.200261,LandslideGuard_Project_Master,,,,33.200261,75.568327,33.200261,75.568327,True,33.2,75.568,,IND-INV-007687,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/56,,GSI:22748,1.0,GSI,False,SOURCE,HIGH,33.200_75.568,,False,,OBJECTID=22748
,,,,,,,,,,,,,,,,,,,,,,,,,75.570654,33.200023,LandslideGuard_Project_Master,,,,33.200023,75.570654,33.200023,75.570654,True,33.2,75.571,,IND-INV-007688,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/27,,GSI:22580,1.0,GSI,False,SOURCE,HIGH,33.200_75.571,,False,,OBJECTID=22580
,,,,,,,,,,,,,,,,,,,,,,,,,75.570458,33.199372,LandslideGuard_Project_Master,,,,33.199372,75.570458,33.199372,75.570458,True,33.199,75.57,,IND-INV-007689,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/191,,GSI:22005,1.0,GSI,False,SOURCE,HIGH,33.199_75.570,,False,,OBJECTID=22005
,,,,,,,,,,,,,,,,,,,,,,,,,75.57225,33.207623,LandslideGuard_Project_Master,,,,33.207623,75.57225,33.207623,75.57225,True,33.208,75.572,,IND-INV-007690,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/363,,GSI:22055,1.0,GSI,False,SOURCE,HIGH,33.208_75.572,,False,,OBJECTID=22055
,,,,,,,,,,,,,,,,,,,,,,,,,75.57294,33.209899,LandslideGuard_Project_Master,,,,33.209899,75.57294,33.209899,75.57294,True,33.21,75.573,,IND-INV-007691,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/208,,GSI:21731,1.0,GSI,False,SOURCE,HIGH,33.210_75.573,,False,,OBJECTID=21731
,,,,,,,,,,,,,,,,,,,,,,,,,75.57522,33.209064,LandslideGuard_Project_Master,,,,33.209064,75.57522,33.209064,75.57522,True,33.209,75.575,,IND-INV-007692,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/57,,GSI:22749,1.0,GSI,False,SOURCE,HIGH,33.209_75.575,,False,,OBJECTID=22749
,,,,,,,,,,,,,,,,,,,,,,,,,75.577947,33.209549,LandslideGuard_Project_Master,,,,33.209549,75.577947,33.209549,75.577947,True,33.21,75.578,,IND-INV-007693,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/239,,GSI:23022,1.0,GSI,False,SOURCE,HIGH,33.210_75.578,,False,,OBJECTID=23022
,,,,,,,,,,,,,,,,,,,,,,,,,75.57798,33.200571,LandslideGuard_Project_Master,,,,33.200571,75.57798,33.200571,75.57798,True,33.201,75.578,,IND-INV-007694,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/245,,GSI:23203,1.0,GSI,False,SOURCE,HIGH,33.201_75.578,,False,,OBJECTID=23203
,,,,,,,,,,,,,,,,,,,,,,,,,75.573191,33.196038,LandslideGuard_Project_Master,,,,33.196038,75.573191,33.196038,75.573191,True,33.196,75.573,,IND-INV-007695,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/111,,GSI:23017,1.0,GSI,False,SOURCE,HIGH,33.196_75.573,,False,,OBJECTID=23017
,,,,,,,,,,,,,,,,,,,,,,,,,75.573593,33.191118,LandslideGuard_Project_Master,,,,33.191118,75.573593,33.191118,75.573593,True,33.191,75.574,,IND-INV-007696,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/314,,GSI:23096,1.0,GSI,False,SOURCE,HIGH,33.191_75.574,,False,,OBJECTID=23096
,,,,,,,,,,,,,,,,,,,,,,,,,75.572626,33.188309,LandslideGuard_Project_Master,,,,33.188309,75.572626,33.188309,75.572626,True,33.188,75.573,,IND-INV-007697,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/229,,GSI:21912,1.0,GSI,False,SOURCE,HIGH,33.188_75.573,,False,,OBJECTID=21912
,,,,,,,,,,,,,,,,,,,,,,,,,75.574288,33.185904,LandslideGuard_Project_Master,,,,33.185904,75.574288,33.185904,75.574288,True,33.186,75.574,,IND-INV-007698,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/166,,GSI:21999,1.0,GSI,False,SOURCE,HIGH,33.186_75.574,,False,,OBJECTID=21999
,,,,,,,,,,,,,,,,,,,,,,,,,75.598698,33.189033,LandslideGuard_Project_Master,,,,33.189033,75.598698,33.189033,75.598698,True,33.189,75.599,,IND-INV-007699,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/1,,GSI:22484,1.0,GSI,False,SOURCE,HIGH,33.189_75.599,,False,,OBJECTID=22484
,,,,,,,,,,,,,,,,,,,,,,,,,75.601632,33.191066,LandslideGuard_Project_Master,,,,33.191066,75.601632,33.191066,75.601632,True,33.191,75.602,,IND-INV-007700,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/171,,GSI:22025,1.0,GSI,False,SOURCE,HIGH,33.191_75.602,,False,,OBJECTID=22025
,,,,,,,,,,,,,,,,,,,,,,,,,75.583838,33.21275,LandslideGuard_Project_Master,,,,33.21275,75.583838,33.21275,75.583838,True,33.213,75.584,,IND-INV-007701,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/156,,GSI:21819,1.0,GSI,False,SOURCE,HIGH,33.213_75.584,,False,,OBJECTID=21819
,,,,,,,,,,,,,,,,,,,,,,,,,75.584353,33.212117,LandslideGuard_Project_Master,,,,33.212117,75.584353,33.212117,75.584353,True,33.212,75.584,,IND-INV-007702,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/230,,GSI:21913,1.0,GSI,False,SOURCE,HIGH,33.212_75.584,,False,,OBJECTID=21913
,,,,,,,,,,,,,,,,,,,,,,,,,75.588413,33.214827,LandslideGuard_Project_Master,,,,33.214827,75.588413,33.214827,75.588413,True,33.215,75.588,,IND-INV-007703,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/113,,GSI:23040,1.0,GSI,False,SOURCE,HIGH,33.215_75.588,,False,,OBJECTID=23040
,,,,,,,,,,,,,,,,,,,,,,,,,75.594443,33.217631,LandslideGuard_Project_Master,,,,33.217631,75.594443,33.217631,75.594443,True,33.218,75.594,,IND-INV-007704,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/114,,GSI:23041,1.0,GSI,False,SOURCE,HIGH,33.218_75.594,,False,,OBJECTID=23041
,,,,,,,,,,,,,,,,,,,,,,,,,75.59669,33.223354,LandslideGuard_Project_Master,,,,33.223354,75.59669,33.223354,75.59669,True,33.223,75.597,,IND-INV-007705,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/177,,GSI:21823,1.0,GSI,False,SOURCE,HIGH,33.223_75.597,,False,,OBJECTID=21823
,,,,,,,,,,,,,,,,,,,,,,,,,75.597577,33.22391,LandslideGuard_Project_Master,,,,33.22391,75.597577,33.22391,75.597577,True,33.224,75.598,,IND-INV-007706,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/267,,GSI:23004,1.0,GSI,False,SOURCE,HIGH,33.224_75.598,,False,,OBJECTID=23004
,,,,,,,,,,,,,,,,,,,,,,,,,75.604722,33.234952,LandslideGuard_Project_Master,,,,33.234952,75.604722,33.234952,75.604722,True,33.235,75.605,,IND-INV-007707,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/192,,GSI:22006,1.0,GSI,False,SOURCE,HIGH,33.235_75.605,,False,,OBJECTID=22006
,,,,,,,,,,,,,,,,,,,,,,,,,75.581498,33.212185,LandslideGuard_Project_Master,,,,33.212185,75.581498,33.212185,75.581498,True,33.212,75.581,,IND-INV-007708,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/16,,GSI:22743,1.0,GSI,False,SOURCE,HIGH,33.212_75.581,,False,,OBJECTID=22743
,,,,,,,,,,,,,,,,,,,,,,,,,75.574792,33.215966,LandslideGuard_Project_Master,,,,33.215966,75.574792,33.215966,75.574792,True,33.216,75.575,,IND-INV-007709,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/300,,GSI:23145,1.0,GSI,False,SOURCE,HIGH,33.216_75.575,,False,,OBJECTID=23145
,,,,,,,,,,,,,,,,,,,,,,,,,75.576363,33.211768,LandslideGuard_Project_Master,,,,33.211768,75.576363,33.211768,75.576363,True,33.212,75.576,,IND-INV-007710,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/371,,GSI:21852,1.0,GSI,False,SOURCE,HIGH,33.212_75.576,,False,,OBJECTID=21852
,,,,,,,,,,,,,,,,,,,,,,,,,75.574865,33.220976,LandslideGuard_Project_Master,,,,33.220976,75.574865,33.220976,75.574865,True,33.221,75.575,,IND-INV-007711,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/372,,GSI:21853,1.0,GSI,False,SOURCE,HIGH,33.221_75.575,,False,,OBJECTID=21853
,,,,,,,,,,,,,,,,,,,,,,,,,75.576502,33.222528,LandslideGuard_Project_Master,,,,33.222528,75.576502,33.222528,75.576502,True,33.223,75.577,,IND-INV-007712,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/344,,GSI:21843,1.0,GSI,False,SOURCE,HIGH,33.223_75.577,,False,,OBJECTID=21843
,,,,,,,,,,,,,,,,,,,,,,,,,75.573073,33.220767,LandslideGuard_Project_Master,,,,33.220767,75.573073,33.220767,75.573073,True,33.221,75.573,,IND-INV-007713,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/45,,GSI:22760,1.0,GSI,False,SOURCE,HIGH,33.221_75.573,,False,,OBJECTID=22760
,,,,,,,,,,,,,,,,,,,,,,,,,75.571338,33.222445,LandslideGuard_Project_Master,,,,33.222445,75.571338,33.222445,75.571338,True,33.222,75.571,,IND-INV-007714,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/330,,GSI:22207,1.0,GSI,False,SOURCE,HIGH,33.222_75.571,,False,,OBJECTID=22207
,,,,,,,,,,,,,,,,,,,,,,,,,75.570057,33.222961,LandslideGuard_Project_Master,,,,33.222961,75.570057,33.222961,75.570057,True,33.223,75.57,,IND-INV-007715,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/44,,GSI:22739,1.0,GSI,False,SOURCE,HIGH,33.223_75.570,,False,,OBJECTID=22739
,,,,,,,,,,,,,,,,,,,,,,,,,75.543424,33.186203,LandslideGuard_Project_Master,,,,33.186203,75.543424,33.186203,75.543424,True,33.186,75.543,,IND-INV-007716,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/311,,GSI:23093,1.0,GSI,False,SOURCE,HIGH,33.186_75.543,,False,,OBJECTID=23093
,,,,,,,,,,,,,,,,,,,,,,,,,75.530344,33.185672,LandslideGuard_Project_Master,,,,33.185672,75.530344,33.185672,75.530344,True,33.186,75.53,,IND-INV-007717,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/382,,GSI:22033,1.0,GSI,False,SOURCE,HIGH,33.186_75.530,,False,,OBJECTID=22033
,,,,,,,,,,,,,,,,,,,,,,,,,75.599998,33.237397,LandslideGuard_Project_Master,,,,33.237397,75.599998,33.237397,75.599998,True,33.237,75.6,,IND-INV-007718,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/351,,GSI:21870,1.0,GSI,False,SOURCE,HIGH,33.237_75.600,,False,,OBJECTID=21870
,,,,,,,,,,,,,,,,,,,,,,,,,75.60751,33.249358,LandslideGuard_Project_Master,,,,33.249358,75.60751,33.249358,75.60751,True,33.249,75.608,,IND-INV-007719,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Rock cum debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/403,,GSI:22064,1.0,GSI,False,SOURCE,HIGH,33.249_75.608,,False,,OBJECTID=22064
,,,,,,,,,,,,,,,,,,,,,,,,,75.69,33.32,LandslideGuard_Project_Master,,,,33.32,75.69,33.32,75.69,True,33.32,75.69,,IND-INV-007720,INVENTORY,,,unknown,UT: Jammu and Kashmir,Kishtwar,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KIS/43O11/2020/104,,GSI:29671,1.0,GSI,False,SOURCE,HIGH,33.320_75.690,,False,,OBJECTID=29671
,,,,,,,,,,,,,,,,,,,,,,,,,75.68,33.31,LandslideGuard_Project_Master,,,,33.31,75.68,33.31,75.68,True,33.31,75.68,,IND-INV-007721,INVENTORY,,,unknown,UT: Jammu and Kashmir,Kishtwar,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/KIS/43O11/2020/105,,GSI:29672,1.0,GSI,False,SOURCE,HIGH,33.310_75.680,,False,,OBJECTID=29672
,,,,,,,,,,,,,,,,,,,,,,,,,75.693421,33.186133,LandslideGuard_Project_Master,,,,33.186133,75.693421,33.186133,75.693421,True,33.186,75.693,,IND-INV-007722,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/100,,GSI:23089,1.0,GSI,False,SOURCE,HIGH,33.186_75.693,,False,,OBJECTID=23089
,,,,,,,,,,,,,,,,,,,,,,,,,75.689,33.186018,LandslideGuard_Project_Master,,,,33.186018,75.689,33.186018,75.689,True,33.186,75.689,,IND-INV-007723,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/79,,GSI:23135,1.0,GSI,False,SOURCE,HIGH,33.186_75.689,,False,,OBJECTID=23135
,,,,,,,,,,,,,,,,,,,,,,,,,75.687941,33.186721,LandslideGuard_Project_Master,,,,33.186721,75.687941,33.186721,75.687941,True,33.187,75.688,,IND-INV-007724,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/78,,GSI:23134,1.0,GSI,False,SOURCE,HIGH,33.187_75.688,,False,,OBJECTID=23134
,,,,,,,,,,,,,,,,,,,,,,,,,75.683662,33.19736,LandslideGuard_Project_Master,,,,33.19736,75.683662,33.19736,75.683662,True,33.197,75.684,,IND-INV-007725,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/99,,GSI:23088,1.0,GSI,False,SOURCE,HIGH,33.197_75.684,,False,,OBJECTID=23088
,,,,,,,,,,,,,,,,,,,,,,,,,75.683185,33.197791,LandslideGuard_Project_Master,,,,33.197791,75.683185,33.197791,75.683185,True,33.198,75.683,,IND-INV-007726,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/395,,GSI:22015,1.0,GSI,False,SOURCE,HIGH,33.198_75.683,,False,,OBJECTID=22015
,,,,,,,,,,,,,,,,,,,,,,,,,75.683463,33.197669,LandslideGuard_Project_Master,,,,33.197669,75.683463,33.197669,75.683463,True,33.198,75.683,,IND-INV-007727,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/39,,GSI:22734,1.0,GSI,False,SOURCE,HIGH,33.198_75.683,,False,,OBJECTID=22734
,,,,,,,,,,,,,,,,,,,,,,,,,75.682211,33.197976,LandslideGuard_Project_Master,,,,33.197976,75.682211,33.197976,75.682211,True,33.198,75.682,,IND-INV-007728,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall & anthropogenic,Debris,Slide,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/408,,GSI:21758,1.0,GSI,False,SOURCE,HIGH,33.198_75.682,,False,,OBJECTID=21758
,,,,,,,,,,,,,,,,,,,,,,,,,75.668828,33.204796,LandslideGuard_Project_Master,,,,33.204796,75.668828,33.204796,75.668828,True,33.205,75.669,,IND-INV-007729,INVENTORY,,,unknown,Jammu & Kashmir,Doda,,,Rainfall,Rock,Fall,Active,0.0,,Geological Survey of India (GSI) inventory,JK/DOD/43O12/2018/9,,GSI:22503,1.0,GSI,False,SOURCE,HIGH,33.205_75.669,,False,,OBJECTID=22503
