latitude_standardized,longitude_standardized,dataset_source,event_date,event_date_standardized,event_year,event_month,usable_event_date,usable_event_year,usable_event_month,temporal_data_type
28.267216,95.559542,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.267526,95.561048,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.265965,95.560934,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.265836,95.563875,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.26825,95.555457,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.267726,95.551477,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.265532,95.549321,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.263731,95.551326,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.264888,95.550575,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.262879,95.551911,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.258122,95.55209,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.25701,95.551656,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.256397,95.550978,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.25736,95.55087,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.258144,95.551252,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.255703,95.55061,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.255355,95.551658,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.251139,95.55011,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.249718,95.546273,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.246512,95.541646,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.497294,95.827044,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.498405,95.827217,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.498464,95.828278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.494378,95.825225,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.474093,95.847423,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.469481,95.849951,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.471388,95.852234,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.464936,95.852312,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.457775,95.853489,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.462314,95.849136,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.450374,95.855884,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.454481,95.854029,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.455284,95.854018,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.472966,95.857242,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.472919,95.857932,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.472858,95.858449,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.472863,95.858934,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.489492,95.845459,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.487041,95.848265,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.488264,95.842761,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.487904,95.84071,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.476722,95.841356,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.479902,95.839317,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.481108,95.838317,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.490519,95.832301,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.490727,95.833473,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.625114,95.852703,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.609263,95.856878,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.608016,95.854035,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.606804,95.864088,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.615893,95.859914,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.618542,95.858124,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.621593,95.855998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.62267,95.856377,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.625048,95.857251,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.628208,95.85647,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.638336,95.856331,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.760937,95.865649,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.763514,95.868872,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.763802,95.868513,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.772473,95.867921,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.77363,95.869239,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.775918,95.874296,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.846067,95.865922,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.85641,95.859872,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.852213,95.863907,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.452528,95.239333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.470167,95.233333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.4875,95.213417,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.484056,95.207056,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.4915,95.202944,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.490278,95.203194,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.497917,95.191639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.509,95.177639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.510528,95.177722,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.512056,95.1805,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.514083,95.178278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.516083,95.178028,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.522806,95.172639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.527722,95.173556,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.528778,95.173278,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.540139,95.168667,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.550694,95.158333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.560139,95.149472,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.56525,95.148333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.568694,95.143556,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.963981,95.808627,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.937833,95.820661,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.940482,95.82044,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.9407,95.82058,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.871556,95.852732,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.873622,95.850285,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.87826,95.847156,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.863017,95.856703,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.858358,95.858469,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.874939,95.981911,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.868037,95.983398,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.836083,95.963806,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.809244,95.92821,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.808133,95.926984,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.822525,95.93415,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.824703,95.93119,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.822521,95.92931,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.831619,95.882949,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.831826,95.882841,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.830919,95.880901,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.830316,95.877843,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.823558,95.882966,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.827069,95.9225,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.823766,95.922046,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.817477,95.922181,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.813905,95.920439,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.813805,95.919362,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.784231,95.906188,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.786868,95.908637,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.783517,95.904106,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.785391,95.892707,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.789647,95.894965,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.775381,95.898382,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.774623,95.89086,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.775779,95.890362,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.359553,95.948576,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.314581,95.966345,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.313528,95.966611,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.309676,95.967453,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.308943,95.966462,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.309975,95.952909,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.31731,95.956718,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.319141,95.956918,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.296668,95.92282,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.286447,95.920837,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.255967,95.907144,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.253453,95.908055,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.26053,95.904556,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.27138,95.90606,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.308592,95.971041,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.308841,95.973238,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.30984,95.984084,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.315484,95.982181,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.31085,95.979868,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.312795,95.97654,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.312731,95.975665,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.242214,95.923556,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.24175,95.925012,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.243322,95.921911,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.242782,95.922731,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.243182,95.921338,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.244966,95.914872,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.244975,95.914094,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.237425,95.897823,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.238615,95.893348,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.238692,95.892681,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.243461,95.894049,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.246304,95.889037,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.31658,96.61508,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.31211,96.61719,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.27378,96.57031,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.2625,96.5465,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.25897,96.54433,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.25203,96.54264,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.26814,96.55728,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.26786,96.55781,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.26522,96.57889,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.28386,96.58275,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.28331,96.58094,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.28778,96.57928,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.14531,96.54897,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.15292,96.53858,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.16206,96.53061,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.16939,96.52578,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.18439,96.53453,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.18525,96.53256,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.20867,96.53222,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.21483,96.53911,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.19597,96.53733,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.22328,96.55303,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.22408,96.55872,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.23153,96.54272,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.22797,96.54606,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.22381,96.53644,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.23969,96.52778,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.106321,96.447245,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.105952,96.447724,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.105572,96.447685,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.102005,96.448473,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.100244,96.448173,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.100914,96.449162,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.100284,96.449538,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.094359,96.453058,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.095602,96.453246,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.080151,96.472541,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.080301,96.472247,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.079818,96.46838,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.084252,96.459672,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.083417,96.461433,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.082576,96.464869,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.082618,96.465189,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.088159,96.458999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.089549,96.457818,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.0907,96.45238,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.090087,96.454067,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.06006,96.44636,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.05989,96.46281,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.05989,96.46281,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.063,96.49914,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.06356,96.50075,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.05997,96.48664,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.05939,96.48397,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.06964,96.50025,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.08061,96.51294,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.08014,96.52356,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.08019,96.54483,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.09311,96.53622,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.10714,96.54489,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.11142,96.54528,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.11594,96.54689,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.11781,96.54906,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.01661,96.44172,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.023491,96.440972,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.022471,96.440489,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.01992,96.443,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.01781,96.44275,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.00611,96.42872,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.98728,96.41208,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.98747,96.41133,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.96325,96.40097,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.95964,96.40178,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.95603,96.40267,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.94903,96.39158,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.95672,96.39697,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.968,96.39822,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.96756,96.40189,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.96756,96.40214,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.98333,96.40433,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91647,96.33161,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91636,96.33392,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91886,96.33156,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91897,96.33108,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91669,96.33833,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.87825,96.36614,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.87469,96.35986,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90467,96.35917,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90581,96.35933,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90417,96.35869,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90814,96.36028,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90664,96.35964,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90475,96.34811,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.90772,96.34517,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.91164,96.34269,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.93967,96.38097,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.94083,96.38161,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.89311,96.36336,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.458768,96.440093,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.449807,96.444466,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.453197,96.444944,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.455222,96.440908,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.447181,96.439865,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.460656,96.412177,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.467849,96.409616,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.460731,96.41975,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.476614,96.408544,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.479141,96.403435,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.476285,96.40896,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.474408,96.408773,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.470221,96.407798,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.466137,96.407194,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.305527,96.224831,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.315904,96.18349,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.313343,96.171327,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.309012,96.158495,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.282921,96.122193,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.302949,96.154621,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.288125,96.075898,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.29268,96.024049,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.298972,96.046398,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.268684,96.040751,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.268973,96.037707,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.273999,95.975506,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.287855,95.977914,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.287781,95.978389,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.299744,95.987092,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.296223,96.013675,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.299135,96.010349,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.300188,96.010838,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.29976,96.012691,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.297775,96.002314,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.300945,95.992838,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.275542,95.965859,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.257581,95.936353,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.013167,95.239333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.025611,95.271179,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
28.033278,95.235383,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.452833,95.239,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.459167,95.233639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.188551,95.703582,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.190295,95.716317,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.187767,95.732008,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.178695,95.735218,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.132933,95.709803,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.1448,95.742566,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.143343,95.743034,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
27.163388,95.746685,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
