event_record_id,latitude,longitude,event_date,elevation,slope,aspect,soil_id,landcover_class,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,label,sample_type,event_date_source
226,26.1016,91.6906,2013-05-11,130.6619873046875,42.779632568359375,9.507113456726074,3648.0,10.0,,,,,,1,landslide_event,event_date_standardized
222,23.7281,92.7175,2013-05-11,1080.629638671875,3.915915966033936,165.46482849121094,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
291,24.9926,93.4946,2013-05-12,1131.0548095703125,7.089067935943604,275.1346130371094,4301.0,50.0,,,,,,1,landslide_event,event_date_standardized
63,27.8776,94.25,2013-06-01,931.5346069335938,38.28877258300781,151.0821533203125,11790.0,10.0,,,,,,1,landslide_event,event_date_standardized
92,26.0977,94.7031,2013-06-07,1739.1412353515625,38.89234161376953,331.67437744140625,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
50,26.0977,94.7499,2013-06-07,1552.9932861328125,6.022054195404053,259.7967834472656,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
76,27.3721,88.708,2013-06-08,3126.398193359375,42.164588928222656,189.5157165527344,3662.0,50.0,,,,,,1,landslide_event,event_date_standardized
108,27.3765,88.7628,2013-06-27,3751.0,9.637657165527344,180.0,3717.0,30.0,,,,,,1,landslide_event,event_date_standardized
67,26.1147,94.3864,2013-07-01,338.0,10.04387378692627,270.0,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
143,26.72,95.029,2013-07-01,680.9931640625,5.592322826385498,161.8843231201172,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
7,25.616,94.1167,2013-07-12,1583.0235595703125,16.498443603515625,99.55950164794922,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
71,25.6269,94.1139,2013-07-12,1567.893310546875,14.322092056274414,40.1620979309082,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
93,25.6269,94.1139,2013-07-15,1567.893310546875,14.322092056274414,40.1620979309082,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
4,25.7658,93.9413,2013-07-17,799.3491821289062,34.972633361816406,205.96563720703125,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
5,25.7131,94.0885,2013-07-17,1411.6787109375,26.313316345214844,263.1837463378906,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
206,27.8837,93.0515,2013-08-01,1579.132568359375,39.96002960205078,174.26980590820312,11864.0,10.0,,,,,,1,landslide_event,event_date_standardized
110,26.0137,94.5163,2013-08-04,1717.4874267578125,11.523119926452637,258.9540100097656,4276.0,30.0,,,,,,1,landslide_event,event_date_standardized
271,26.1498,94.6055,2013-08-04,1707.704833984375,31.64654922485352,210.1183319091797,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
218,26.2083,94.5438,2013-08-04,1478.2481689453125,7.621303558349609,219.2281036376953,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
129,26.0481,94.4619,2013-08-04,866.9505615234375,28.4879207611084,260.92303466796875,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
138,26.1807,94.5497,2013-08-04,1637.970458984375,29.973892211914062,170.74038696289062,4276.0,30.0,,,,,,1,landslide_event,event_date_standardized
59,26.284,94.5808,2013-08-04,722.4674072265625,32.52063751220703,345.74755859375,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
230,26.0838,94.564,2013-08-04,1830.87841796875,22.86507034301757,86.37158966064453,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
128,25.8376,94.5234,2013-08-04,799.6514282226562,2.4718377590179443,302.0936584472656,4276.0,40.0,,,,,,1,landslide_event,event_date_standardized
260,25.318,94.0441,2013-08-09,994.5647583007812,0.1200252026319503,262.2038879394531,4276.0,40.0,,,,,,1,landslide_event,event_date_standardized
253,26.7103,94.693,2013-08-11,688.0195922851562,18.15432929992676,187.399658203125,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
90,25.3833,94.1884,2013-08-15,1685.0491943359375,8.240832328796387,146.5194091796875,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
97,26.4205,94.9731,2013-08-16,662.717041015625,16.386865615844727,181.85009765625,4301.0,30.0,,,,,,1,landslide_event,event_date_standardized
191,26.3897,94.9439,2013-08-16,519.267333984375,9.542935371398926,9.93359375,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
73,26.8727,94.9275,2013-08-16,134.023193359375,0.9272137880325316,260.4241027832031,3637.0,60.0,,,,,,1,landslide_event,event_date_standardized
16,24.7625,93.4341,2013-08-17,633.5919799804688,41.36114501953125,132.21055603027344,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
235,26.4205,94.9731,2013-08-30,662.717041015625,16.386865615844727,181.85009765625,4301.0,30.0,,,,,,1,landslide_event,event_date_standardized
65,24.9037,93.487,2013-09-01,1272.4034423828125,41.07431411743164,252.1377868652344,4301.0,50.0,,,,,,1,landslide_event,event_date_standardized
25,24.9829,93.5063,2013-09-01,1294.7689208984375,28.76937866210937,13.746570587158203,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
149,27.1614,93.7525,2013-09-02,148.66004943847656,12.232135772705078,52.83893585205078,11775.0,50.0,,,,,,1,landslide_event,event_date_standardized
239,28.611,94.9829,2013-09-02,1696.97607421875,25.95244407653809,358.4635925292969,11839.0,10.0,,,,,,1,landslide_event,event_date_standardized
145,27.3736,88.7323,2013-09-07,3411.429443359375,26.598913192749023,195.8337860107422,3717.0,30.0,,,,,,1,landslide_event,event_date_standardized
302,27.6047,88.6463,2013-09-08,1607.7843017578125,10.135364532470703,145.84268188476562,3662.0,50.0,,,,,,1,landslide_event,event_date_standardized
13,25.0985,94.3619,2013-09-24,1899.943359375,5.894336223602295,318.3699951171875,7001.0,60.0,,,,,,1,landslide_event,event_date_standardized
220,25.8266,94.1497,2013-10-05,1396.6646728515625,24.1990966796875,12.221054077148438,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
243,26.1309,91.8383,2013-10-06,103.10369110107422,9.530261993408203,60.516563415527344,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
294,26.1665,91.7049,2013-10-06,233.6174774169922,16.18215560913086,180.17938232421875,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
147,25.426,94.6024,2013-10-13,1343.6978759765625,13.105812072753906,352.9725036621094,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
44,27.9032,96.174,2014-05-08,198.8146514892578,5.811610221862793,315.1335144042969,3637.0,60.0,,,,,,1,landslide_event,event_date_standardized
81,24.8669,92.3576,2014-05-09,17.723207473754883,0.5171462893486023,97.62651824951172,3708.0,50.0,,,,,,1,landslide_event,event_date_standardized
30,28.9205,95.3429,2014-06-26,4057.804443359375,28.4505615234375,247.92762756347656,11727.0,30.0,,,,,,1,landslide_event,event_date_standardized
179,26.1844,91.7896,2014-06-26,58.81834411621094,4.9345316886901855,176.33804321289062,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
111,26.1407,91.7645,2014-06-26,59.30535125732422,3.391876459121704,100.04878997802734,3814.0,50.0,,,,,,1,landslide_event,event_date_standardized
162,26.1619,91.7697,2014-06-27,54.13603210449219,2.3207428455352783,165.17791748046875,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
275,26.1964,91.7652,2014-06-28,87.89129638671875,24.25786590576172,33.33564376831055,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
75,23.7327,92.7463,2014-07-14,836.5509643554688,33.17726516723633,168.2484130859375,3665.0,50.0,,,,,,1,landslide_event,event_date_standardized
107,23.0137,91.7174,2014-08-14,28.031164169311523,6.779423236846924,284.6083068847656,3636.0,50.0,,,,,,1,landslide_event,event_date_standardized
172,27.0869,93.6086,2014-08-17,318.39263916015625,4.415086269378662,331.3742980957031,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
301,25.9466,94.6279,2014-09-08,1389.9193115234375,30.95311164855957,225.73321533203125,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
310,25.7354,90.3852,2014-09-21,344.7012939453125,7.863541126251221,243.4810485839844,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
130,26.1324,91.8342,2014-09-22,72.69801330566406,3.8823652267456055,260.3367614746094,3814.0,50.0,,,,,,1,landslide_event,event_date_standardized
136,26.1295,91.7056,2014-09-22,148.2101287841797,8.46279239654541,84.32936096191406,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
317,26.1097,91.7747,2014-09-22,59.39221954345703,1.205387830734253,339.9668884277344,7001.0,10.0,,,,,,1,landslide_event,event_date_standardized
86,26.1314,91.7548,2014-09-22,77.03489685058594,7.658712387084961,303.1128234863281,3814.0,40.0,,,,,,1,landslide_event,event_date_standardized
70,26.1985,91.7998,2014-09-22,76.75308990478516,9.048985481262209,212.22303771972656,3650.0,50.0,,,,,,1,landslide_event,event_date_standardized
95,26.1044,91.7082,2014-09-22,51.93117904663086,1.0328607559204102,67.40087890625,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
141,26.159,91.8178,2014-09-22,60.84480285644531,6.881247043609619,139.46990966796875,3637.0,50.0,,,,,,1,landslide_event,event_date_standardized
319,26.1001,91.6849,2014-09-22,72.82743835449219,23.146100997924805,28.021455764770508,3648.0,30.0,,,,,,1,landslide_event,event_date_standardized
166,25.7238,89.9032,2014-09-23,31.35995101928711,8.786304473876953,203.44081115722656,3750.0,50.0,,,,,,1,landslide_event,event_date_standardized
174,25.5772,91.8666,2014-09-23,1479.1109619140625,6.467817783355713,337.7099609375,3646.0,10.0,,,,,,1,landslide_event,event_date_standardized
311,25.8143,90.5763,2014-09-24,59.0,3.9407763481140137,111.79122924804688,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
54,27.1249,93.7706,2014-10-01,175.79466247558594,25.44174194335937,32.861515045166016,11775.0,10.0,,,,,,1,landslide_event,event_date_standardized
279,25.9702,91.8587,2014-10-05,281.32135009765625,12.110350608825684,87.53504943847656,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
126,25.5006,90.0896,2014-10-20,44.13310241699219,0.0819706320762634,90.88290405273438,3707.0,40.0,,,,,,1,landslide_event,event_date_standardized
307,26.1468,91.6469,2015-02-14,66.71479797363281,17.28343963623047,329.407958984375,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
309,24.6108,92.562,2015-02-19,27.969724655151367,1.2175372838974,34.413597106933594,3708.0,30.0,,,,,,1,landslide_event,event_date_standardized
238,25.0318,92.4584,2015-03-19,77.73472595214844,14.751564979553224,186.65069580078125,3708.0,10.0,,,,,,1,landslide_event,event_date_standardized
14,27.6163,88.6586,2015-05-24,1845.9775390625,34.200496673583984,133.8531951904297,3662.0,10.0,,,,,,1,landslide_event,event_date_standardized
17,27.0987,93.816,2015-06-09,214.14358520507807,10.277758598327637,8.43869686126709,11775.0,10.0,,,,,,1,landslide_event,event_date_standardized
119,25.463,92.2121,2015-06-13,1380.4051513671875,3.523115396499634,178.10552978515625,3646.0,60.0,,,,,,1,landslide_event,event_date_standardized
113,25.5114,90.215,2015-06-16,304.8196105957031,6.453155994415283,263.4756774902344,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
252,25.5084,90.2191,2015-06-16,321.0578308105469,24.32272148132324,308.30438232421875,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
190,23.7131,92.7362,2015-06-19,883.6295776367188,8.855734825134277,70.08084106445312,3665.0,10.0,,,,,,1,landslide_event,event_date_standardized
223,25.16,93.686,2015-06-19,993.1607055664062,36.3893928527832,162.69052124023438,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
53,26.0319,94.5466,2015-06-24,1535.130615234375,40.3395881652832,192.931640625,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
205,27.0875,88.6556,2015-06-30,2188.75927734375,5.467228889465332,60.57899856567383,3662.0,10.0,,,,,,1,landslide_event,event_date_standardized
242,27.36,93.0385,2015-07-15,412.4277038574219,8.166448593139648,242.8936004638672,11775.0,50.0,,,,,,1,landslide_event,event_date_standardized
314,25.3908,94.0926,2015-07-22,1307.4000244140625,16.60420036315918,144.4363250732422,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
94,24.7979,92.9974,2015-07-22,24.804288864135746,0.3350642323493957,308.4742126464844,3708.0,40.0,,,,,,1,landslide_event,event_date_standardized
66,25.4538,93.9827,2015-07-22,1782.916748046875,29.478073120117188,306.7606201171875,4301.0,30.0,,,,,,1,landslide_event,event_date_standardized
168,25.5007,93.9854,2015-07-22,1418.50048828125,15.500651359558104,227.87808227539065,4301.0,30.0,,,,,,1,landslide_event,event_date_standardized
210,25.5098,93.8794,2015-07-22,1652.687744140625,21.28356170654297,289.56378173828125,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
58,25.4477,94.0489,2015-07-22,1339.629638671875,28.65985870361328,305.55908203125,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
69,24.9818,93.5142,2015-07-24,1248.3367919921875,20.4340934753418,313.0307922363281,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
124,26.1062,91.8717,2015-07-25,259.01287841796875,4.847469806671143,63.26151657104492,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
156,25.0634,94.3415,2015-07-31,1781.6500244140625,36.002079010009766,275.1668395996094,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
118,24.819,94.3551,2015-07-31,1622.6070556640625,30.74102020263672,253.6410980224609,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
100,23.899,94.1434,2015-08-01,255.3252410888672,20.12415313720703,172.67161560058594,3689.0,10.0,,,,,,1,landslide_event,event_date_standardized
296,24.954,94.2156,2015-08-01,942.494140625,19.673952102661133,301.0443115234375,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
6,24.1419,94.1078,2015-08-01,1170.2288818359375,41.15029144287109,223.1303558349609,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
62,24.1988,94.1016,2015-08-01,1405.31298828125,18.86229705810547,287.7832336425781,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
288,25.1941,94.4481,2015-08-01,1732.5048828125,16.83842658996582,317.0778503417969,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
276,24.4265,94.1913,2015-08-01,1317.843994140625,8.921306610107422,317.4645080566406,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
41,24.004,93.9815,2015-08-01,1439.238037109375,32.67754364013672,106.71857452392578,4276.0,30.0,,,,,,1,landslide_event,event_date_standardized
266,25.1122,94.3591,2015-08-01,1847.1929931640625,21.42333221435547,243.3324432373047,4301.0,50.0,,,,,,1,landslide_event,event_date_standardized
306,24.3481,94.1146,2015-08-01,1018.9749755859376,21.91521644592285,319.4974060058594,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
120,24.9111,94.4759,2015-08-01,1826.7259521484373,27.59085273742676,56.02335739135742,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
185,23.9939,94.0573,2015-08-01,979.0990600585938,9.997483253479004,91.10256958007812,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
182,24.4072,94.0644,2015-08-01,1188.5931396484375,22.47879409790039,16.856178283691406,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
234,24.416,94.0984,2015-08-01,1394.78759765625,21.55358123779297,299.9535522460937,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
284,23.9278,94.0906,2015-08-01,936.3826904296876,14.197311401367188,63.31035614013672,3689.0,10.0,,,,,,1,landslide_event,event_date_standardized
256,25.72,94.6219,2015-08-02,1682.0732421875,49.365989685058594,188.25425720214844,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
133,24.7459,93.4251,2015-08-11,763.9928588867188,8.417471885681152,3.889544725418091,4301.0,50.0,,,,,,1,landslide_event,event_date_standardized
261,24.7016,93.5291,2015-08-11,666.1650390625,19.92926025390625,66.17134094238281,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
102,25.1019,93.3729,2015-08-11,1139.4647216796875,9.877705574035645,184.81100463867188,3665.0,50.0,,,,,,1,landslide_event,event_date_standardized
181,25.6237,94.1136,2015-08-12,1596.7413330078125,26.162267684936523,68.11961364746094,4276.0,30.0,,,,,,1,landslide_event,event_date_standardized
135,27.8835,96.9262,2015-08-16,992.7924194335938,36.79927444458008,216.0336761474609,11814.0,10.0,,,,,,1,landslide_event,event_date_standardized
171,28.1737,94.7596,2015-08-18,578.08349609375,25.219715118408203,79.98339080810547,11775.0,10.0,,,,,,1,landslide_event,event_date_standardized
34,25.5145,90.2023,2015-08-18,316.58819580078125,0.4093584716320038,2.702026844024658,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
105,25.6278,94.1051,2015-08-19,1512.023193359375,7.67141056060791,50.47274398803711,4276.0,60.0,,,,,,1,landslide_event,event_date_standardized
132,26.0214,94.5224,2015-08-19,1618.262451171875,31.08435821533203,246.3616943359375,4276.0,10.0,,,,,,1,landslide_event,event_date_standardized
134,25.2568,92.3825,2015-08-19,795.1814575195312,10.856196403503418,213.9329376220703,3646.0,30.0,,,,,,1,landslide_event,event_date_standardized
192,25.1416,92.3807,2015-08-19,154.7435760498047,11.907132148742676,108.38583374023438,3708.0,10.0,,,,,,1,landslide_event,event_date_standardized
259,25.2193,90.5549,2015-08-19,280.06549072265625,4.837197780609131,358.9378662109375,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
194,25.0728,92.3636,2015-08-19,134.29087829589844,12.368220329284668,153.619873046875,3708.0,10.0,,,,,,1,landslide_event,event_date_standardized
170,25.6263,94.1057,2015-08-20,1514.424072265625,15.54921531677246,92.20439910888672,4276.0,50.0,,,,,,1,landslide_event,event_date_standardized
229,26.1028,91.8806,2015-08-22,113.28022003173828,17.60340690612793,123.4119110107422,3814.0,30.0,,,,,,1,landslide_event,event_date_standardized
83,23.3572,92.7878,2015-08-26,1365.9925537109375,10.520837783813477,191.8934936523437,3665.0,30.0,,,,,,1,landslide_event,event_date_standardized
173,23.8447,93.0514,2015-08-26,1093.6075439453125,36.65387725830078,267.8105773925781,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
313,23.7269,92.7265,2015-08-27,830.5033569335938,41.94097137451172,154.52093505859375,3665.0,10.0,,,,,,1,landslide_event,event_date_standardized
231,24.042,92.6724,2015-08-27,804.6470336914062,6.917438983917236,125.98974609375,3665.0,50.0,,,,,,1,landslide_event,event_date_standardized
292,23.4495,92.8112,2015-08-28,849.9560546875,32.14229965209961,62.84455490112305,4301.0,10.0,,,,,,1,landslide_event,event_date_standardized
150,26.1868,91.6739,2015-09-01,50.55361557006836,3.721177577972412,313.0758972167969,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
186,26.49349035,91.72137514,2015-09-01,57.39784622192383,6.398752689361572,215.5794219970703,3650.0,10.0,,,,,,1,landslide_event,event_date_standardized
250,26.048,91.8695,2015-09-05,66.35061645507812,6.25981330871582,126.77867889404295,3814.0,50.0,,,,,,1,landslide_event,event_date_standardized
33,25.9703,91.8584,2015-09-06,285.7799377441406,5.6393232345581055,120.71436309814452,3814.0,10.0,,,,,,1,landslide_event,event_date_standardized
258,23.7348,92.7187,2015-09-14,1045.321044921875,20.19441604614257,11.448138236999512,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
195,23.7313,92.7187,2015-09-14,1020.4970092773438,17.155675888061523,57.22224426269531,7001.0,50.0,,,,,,1,landslide_event,event_date_standardized
91,26.1666,91.7042,2015-09-23,229.039794921875,18.53145217895508,210.8583221435547,3650.0,50.0,,,,,,1,landslide_event,event_date_standardized
215,25.583,91.893,2015-09-23,1445.709716796875,13.912297248840332,239.4311370849609,3646.0,50.0,,,,,,1,landslide_event,event_date_standardized
338,27.1758,88.5294,2016-01-14,304.3135681152344,7.230428218841553,263.4545593261719,3662.0,50.0,,,,,,1,landslide_event,event_date_only
321,26.7223,95.0243,2016-04-19,694.5234985351562,16.726797103881836,28.643535614013672,4276.0,50.0,,,,,,1,landslide_event,event_date_only
342,27.5799,91.8569,2016-04-22,2766.8056640625,22.40599822998047,243.9518280029297,11879.0,10.0,,,,,,1,landslide_event,event_date_only
334,28.0822,96.5316,2016-05-01,594.242431640625,24.947830200195312,227.651596069336,4351.0,10.0,,,,,,1,landslide_event,event_date_only
352,24.87,92.35,2016-05-18,18.72933959960937,3.2813942432403564,336.93231201171875,3708.0,10.0,,,,,,1,landslide_event,event_date_only
327,24.4638,92.4943,2016-05-18,104.1291046142578,9.694157600402832,210.014892578125,3665.0,10.0,,,,,,1,landslide_event,event_date_only
340,24.5204,92.7264,2016-05-18,37.724727630615234,4.965514183044434,332.6190795898437,3701.0,10.0,,,,,,1,landslide_event,event_date_only
325,24.5202,92.7239,2016-05-18,40.8049201965332,2.4934067726135254,44.05175018310547,3701.0,10.0,,,,,,1,landslide_event,event_date_only
349,24.5308,92.5121,2016-05-18,60.55363464355469,9.54898452758789,329.901123046875,3701.0,10.0,,,,,,1,landslide_event,event_date_only
322,27.6438,93.871,2016-06-12,1718.238037109375,34.03382110595703,277.4131774902344,11839.0,10.0,,,,,,1,landslide_event,event_date_only
324,26.1677,94.2442,2016-06-12,777.65380859375,19.665016174316406,253.51382446289065,4276.0,10.0,,,,,,1,landslide_event,event_date_only
336,26.3185,94.5247,2016-06-14,1166.3331298828125,3.8316009044647217,345.2371826171875,4276.0,10.0,,,,,,1,landslide_event,event_date_only
337,26.1961,91.7825,2016-06-22,118.33870697021484,4.6746134757995605,26.55876350402832,3650.0,10.0,,,,,,1,landslide_event,event_date_only
341,27.0136,92.6351,2016-07-01,228.27194213867188,4.294306755065918,155.18844604492188,11775.0,50.0,,,,,,1,landslide_event,event_date_only
332,25.9611,91.3681,2016-07-07,182.3294677734375,10.071325302124023,35.041587829589844,3648.0,10.0,,,,,,1,landslide_event,event_date_only
331,25.0118,94.3136,2016-07-07,1398.61669921875,1.1882646083831787,257.742919921875,4301.0,10.0,,,,,,1,landslide_event,event_date_only
328,25.7902,94.1318,2016-07-10,1280.449951171875,13.43272304534912,66.5816421508789,4276.0,10.0,,,,,,1,landslide_event,event_date_only
329,26.1699,94.4922,2016-07-11,1172.01806640625,31.737802505493164,318.75311279296875,4276.0,10.0,,,,,,1,landslide_event,event_date_only
344,26.1768,91.7702,2016-07-14,85.85330963134766,34.82474899291992,120.0568389892578,7001.0,10.0,,,,,,1,landslide_event,event_date_only
335,26.1963,91.8074,2016-07-14,170.9136199951172,15.63372039794922,118.5219497680664,3650.0,10.0,,,,,,1,landslide_event,event_date_only
348,27.3034,93.804,2016-07-16,721.4577026367188,37.36384582519531,83.02684020996094,11839.0,10.0,,,,,,1,landslide_event,event_date_only
351,28.235,94.9612,2016-07-19,335.8134460449219,46.51467514038086,13.88074016571045,11775.0,10.0,,,,,,1,landslide_event,event_date_only
326,25.203,90.5573,2016-07-19,155.5242919921875,25.422700881958008,153.64625549316406,3814.0,10.0,,,,,,1,landslide_event,event_date_only
323,26.09748244,91.8744337,2016-07-19,205.76043701171875,17.583864212036133,334.7571716308594,3814.0,10.0,,,,,,1,landslide_event,event_date_only
350,26.1966,91.802,2016-07-20,124.11662292480467,15.977131843566896,9.01478672027588,3650.0,10.0,,,,,,1,landslide_event,event_date_only
330,25.48,94.1383,2016-07-25,1701.351318359375,15.59140682220459,136.51828002929688,4276.0,50.0,,,,,,1,landslide_event,event_date_only
346,26.0101,94.5282,2016-07-26,1710.7818603515625,13.136102676391602,108.51004791259766,4276.0,10.0,,,,,,1,landslide_event,event_date_only
347,27.5748,91.8644,2016-07-28,2693.17724609375,7.516595363616943,63.39360427856445,11879.0,30.0,,,,,,1,landslide_event,event_date_only
345,23.5397,93.3783,2016-07-28,1562.1533203125,16.503074645996094,255.90419006347656,4301.0,30.0,,,,,,1,landslide_event,event_date_only
333,25.8702,94.7844,2016-07-28,1145.7412109375,10.672196388244627,221.54708862304688,4276.0,50.0,,,,,,1,landslide_event,event_date_only
343,27.5754,91.9754,2016-08-05,2414.574462890625,23.59556579589844,352.4862976074219,11879.0,30.0,,,,,,1,landslide_event,event_date_only
339,27.172,88.5292,2016-10-15,335.4233703613281,38.68427276611328,15.105154037475586,3662.0,10.0,,,,,,1,landslide_event,event_date_only
364,25.14435,93.94715,2017-06-04,1257.6201171875,15.882923126220703,155.53907775878906,4276.0,30.0,,,,,,1,landslide_event,event_date_only
363,26.11244444444445,94.75675,2018-05-21,1045.6080322265625,32.508907318115234,227.523178100586,4276.0,10.0,,,,,,1,landslide_event,event_date_only
362,24.781694444444444,93.77605555555556,2018-06-06,987.0897827148438,13.632092475891112,26.70398712158203,4276.0,50.0,,,,,,1,landslide_event,event_date_only
361,24.99288888888889,94.23058333333331,2018-07-01,990.2874755859376,40.22372817993164,252.7734832763672,4276.0,10.0,,,,,,1,landslide_event,event_date_only
360,27.31583333333333,88.60666666666665,2018-08-10,1490.2158203125,28.152433395385746,83.6025619506836,3662.0,30.0,,,,,,1,landslide_event,event_date_only
359,25.68176111111111,94.06811944444443,2019-10-26,1144.782470703125,31.05967903137207,33.65603256225586,4276.0,10.0,,,,,,1,landslide_event,event_date_only
358,25.62,91.8827222222222,2020-05-21,1254.337646484375,11.02405071258545,131.7313690185547,3647.0,50.0,,,,,,1,landslide_event,event_date_only
357,27.39305555555556,88.63527777777779,2020-05-24,1574.1639404296875,36.5161361694336,179.4974822998047,3662.0,30.0,,,,,,1,landslide_event,event_date_only
356,27.398666666666667,88.62358333333333,2020-05-24,1732.437255859375,41.680152893066406,177.45468139648438,3662.0,10.0,,,,,,1,landslide_event,event_date_only
355,25.515916666666666,94.1365277777778,2020-07-01,1698.6575927734375,15.16800594329834,22.56951904296875,4276.0,10.0,,,,,,1,landslide_event,event_date_only
353,24.85,93.5,2022-06-30,306.1405639648437,32.21190643310547,282.95050048828125,4301.0,10.0,,,,,,1,landslide_event,event_date_only
